Year HCFC141B.box.1 HCFC141B.box.2 HCFC141B.box.3 HCFC141B.box.4 HCFC141B.sd.1 HCFC141B.sd.2 HCFC141B.sd.3 HCFC141B.sd.4 HFC134A.box.1 HFC134A.box.2 HFC134A.box.3 HFC134A.box.4 HFC134A.sd.1 HFC134A.sd.2 HFC134A.sd.3 HFC134A.sd.4 N2O.box.1 N2O.box.2 N2O.box.3 N2O.box.4 N2O.sd.1 N2O.sd.2 N2O.sd.3 N2O.sd.4 SF6.box.1 SF6.box.2 SF6.box.3 SF6.box.4 SF6.sd.1 SF6.sd.2 SF6.sd.3 SF6.sd.4 CFC11.box.1 CFC11.box.2 CFC11.box.3 CFC11.box.4 CFC11.sd.1 CFC11.sd.2 CFC11.sd.3 CFC11.sd.4 CFC12.box.1 CFC12.box.2 CFC12.box.3 CFC12.box.4 CFC12.sd.1 CFC12.sd.2 CFC12.sd.3 CFC12.sd.4 HCFC22.box.1 HCFC22.box.2 HCFC22.box.3 HCFC22.box.4 HCFC22.sd.1 HCFC22.sd.2 HCFC22.sd.3 HCFC22.sd.4
1994.292 2.38815 2.04179 1.26506 0.899947 0.0399306 0.0565585 0.053354 0.0209885 NA NA NA NA NA NA NA NA 311.949 310.415 310.595 310.249 0.0977705 0.273285 0.246671 0.0455876 NA NA NA NA NA NA NA NA 274.914 273.252 269.417 267.321 0.210863 0.474951 1.30745 0.487588 523.081 517.555 514.197 505.159 0.583014 0.655058 2.05909 1.10748 119.769 116.503 106.099 102.695 0.111074 0.299641 0.648975 0.258512
1994.375 2.45638 2.26452 1.35699 1.0166 0.0271789 0.0659849 0.130817 0.0295482 NA NA NA NA NA NA NA NA 311.954 310.497 310.692 310.347 0.161911 0.249956 0.264943 0.0538762 NA NA NA NA NA NA NA NA 274.466 272.891 269.206 267.448 0.289705 0.760995 1.22288 0.270381 522.816 517.898 513.714 506.167 0.73198 0.800355 1.65214 1.06936 119.703 116.307 106.422 103.257 0.177371 0.421782 0.318894 0.183297
1994.458 2.80255 2.3096 1.39863 1.09578 0.0429103 0.0392767 0.174423 0.0255694 NA NA NA NA NA NA NA NA 311.829 310.522 310.87 310.457 0.14354 0.289948 0.232967 0.042134 NA NA NA NA NA NA NA NA 274.007 272.445 269.075 267.929 0.325612 0.754743 1.02378 0.415249 523.198 518.446 513.492 507.517 0.746067 0.712434 1.83139 1.11228 120.11 116.781 105.669 103.157 0.124869 0.355566 1.18606 0.104764
1994.542 3.13191 2.23879 1.63382 1.20985 0.0388458 0.0438933 0.123073 0.0368341 NA NA NA NA NA NA NA NA 312.036 310.651 310.695 310.711 0.284169 0.294948 0.274079 0.0428247 NA NA NA NA NA NA NA NA 274.238 272.449 268.751 269.02 0.424887 0.697021 0.658602 0.166519 524.41 519.196 513.73 508.311 0.70963 0.61903 1.59154 0.944972 120.322 114.64 105.372 103.804 0.119341 0.347193 0.456144 0.200728
1994.625 3.26225 2.43833 1.80039 1.27918 0.0193542 0.0612717 0.116282 0.015599 NA NA NA NA NA NA NA NA 312.039 310.537 310.465 310.991 0.382804 0.346605 0.363155 0.0448968 NA NA NA NA NA NA NA NA 274.17 272.48 268.796 270.204 0.304728 0.523642 0.621685 0.452817 524.817 520.373 514.083 508.651 0.628762 0.616259 1.34306 1.06161 119.827 114.877 107.018 104.834 0.270759 0.778726 0.518423 0.193563
1994.708 3.02635 2.75247 1.73856 1.37407 0.0191259 0.0392767 0.114889 0.0221475 NA NA NA NA NA NA NA NA 311.875 310.41 310.746 311.184 0.306955 0.396596 0.253523 0.0442061 NA NA NA NA NA NA NA NA 274.004 272.55 268.815 269.535 0.285578 0.629494 1.00849 0.642126 525.062 521.175 515.382 508.842 0.638028 0.580791 1.20927 1.1898 118.377 115.506 108.597 105.903 0.112706 0.506138 1.80706 0.201971
1994.792 3.64942 2.89384 1.70463 1.45586 0.0605482 0.0430403 0.0775213 0.0127847 NA NA NA NA NA NA NA NA 311.871 310.245 311.088 311.15 0.368789 0.329941 0.351735 0.0455876 NA NA NA NA NA NA NA NA 274.213 272.865 268.853 268.645 0.441721 0.749919 0.817265 0.277533 525.458 521.922 516.972 510.812 0.719045 0.640072 2.16562 1.18916 120.363 116.739 107.879 106.197 0.281594 0.351522 0.404976 0.399155
1994.875 4.05532 3.26937 1.99444 1.45149 0.0844314 0.0353491 0.062986 0.0181091 1.65 1.35 0.57 0.54013 0.00480919 0.0565585 0.251944 0.0473009 311.428 310.984 311.384 309.882 0.592263 0.323276 0.387701 0.235105 NA NA NA NA NA NA NA NA 275.103 273.078 268.578 268.282 0.212569 0.743928 0.258992 0.315484 525.805 522.775 518.088 513.766 0.633205 0.55809 1.05667 0.3416 122.177 116.231 107.797 105.989 0.382319 0.169702 0.839192 0.180744
1994.958 3.90102 3.29313 2.00961 1.64824 0.0366744 0.0880774 0.0775181 0.0280719 1.41505 1.28 0.597039 0.504194 0.011389 0.127257 0.114037 0.0501754 311.031 311.494 311.626 310.059 0.171344 0.340203 0.279499 0.255987 NA NA NA NA NA NA NA NA 275.196 272.121 268.103 268.032 0.205694 0.193876 0.192195 0.266732 526.724 523.693 517.891 515.285 0.577258 0.557785 0.508061 0.978331 119.632 115.848 107.765 106.428 0.160437 0.238017 0.518423 0.270299
1995.042 3.58315 3.28284 1.98937 1.83868 0.0194839 0.11917 0.00969016 0.0393293 1.30463 1.26333 0.64 0.716843 0.0191977 0.0754113 0.00969016 0.0320647 311.22 311.508 311.586 310.161 0.262368 0.296796 0.4401 0.362241 NA NA NA NA NA NA NA NA 274.342 271.639 268.38 267.456 0.139307 0.406378 0.172487 0.308479 528.06 524.3 518.36 514.931 0.4177 0.880779 0.741179 0.375692 119.76 115.54 107.726 107.143 0.352751 0.337425 1.02941 0.508633
1995.125 3.86911 3.02371 2.2791 1.91291 0.0216905 0.103835 0.0495958 0.0294357 1.77925 1.31116 0.94 0.724776 0.0147979 0.115479 0.0969016 0.0976867 311.672 311.298 311.239 310.203 0.232724 0.313219 0.591736 0.206483 3.551 3.465 3.342 3.227 0.05461 0.04195 0.03056 0.01643 273.786 271.66 268.828 267.17 0.299061 0.597428 0.311617 0.403231 528.376 524.502 519.437 514.672 0.185514 0.372733 1.25808 0.543905 122.52 115.982 109.396 106.985 0.6189 0.238017 0.392465 0.180676
1995.208 4.04955 3.24425 2.45355 1.90778 0.0251877 0.117478 0.0715061 0.0245056 1.98287 1.61852 0.980494 0.772826 0.0362405 0.103691 0.150197 0.0370192 311.665 311.545 311.13 310.214 0.237746 0.207791 0.42228 0.230958 3.734 3.44 3.27 3.202 0.0205 0.09521 0.1376 0.01646 273.592 271.394 268.723 266.858 0.0926972 0.390933 0.175865 0.444224 528.681 525.351 520.527 515.037 0.193589 0.599082 0.842458 0.64631 124.104 117.076 110.355 106.788 0.419105 0.748322 1.01263 0.123947
1995.292 4.38482 3.49791 2.54573 2.0319 0.0162044 0.0551893 0.0879232 0.0136101 2.10432 1.84451 1.09969 0.893045 0.0168738 0.120187 0.101747 0.0429803 311.841 311.342 311.024 310.088 0.233847 0.349069 0.331624 0.266871 3.64 3.562 3.32 3.266 0.0213 0.05986 0.09303 0.01641 273.602 270.729 268.368 266.648 0.2072 0.0514324 0.312745 0.107215 529.713 526.621 520.724 515.914 0.258388 0.882279 0.767325 0.880175 123.057 118.052 109.583 107.67 0.307479 0.199 0.699997 0.238183
1995.375 4.75554 3.81573 2.57315 2.13661 0.0170667 0.0286224 0.0726762 0.03183 2.12575 1.87704 1.08678 0.942394 0.0177844 0.0966207 0.266479 0.024352 311.908 311.155 311.176 310.074 0.257475 0.346095 0.296919 0.175959 3.629 3.559 3.363 3.312 0.03144 0.04666 0.02968 0.03464 273.585 271.021 268.208 266.716 0.365837 0.47875 0.239341 0.545325 530.142 526.658 521.281 516.731 0.352406 0.933418 0.473551 0.613212 124.617 118.982 109.74 108.423 0.229577 0.0653081 0.402903 0.132504
1995.458 4.94006 3.81843 2.71016 2.30043 0.00911385 0.0141396 0.113761 0.0293007 2.52096 1.7404 0.804717 1.0146 0.0246064 0.0375185 0.194106 0.0543487 311.587 311.163 311.083 310.166 0.252355 0.224443 0.369306 0.227033 3.658 3.554 3.378 3.309 0.01813 0.01397 0.02855 0.008509 273.609 270.556 267.907 267.136 0.268085 1.03064 0.203476 0.233683 530.035 525.908 521.461 517.559 0.368167 0.684804 2.92038 0.792003 123.581 119.004 110.914 109.132 0.190258 0.159189 0.518423 0.24256
1995.542 5.08209 4.17958 2.7043 2.36114 0.0227488 0.0318142 0.0797595 0.0129883 2.79287 1.95369 0.746297 1.09997 0.046759 0.114295 0.146417 0.0424007 311.496 311.065 310.547 310.378 0.203639 0.25217 0.270261 0.221623 3.658 3.557 3.411 3.284 0.02489 0.01433 0.09593 0.08556 273.121 270.633 267.485 267.144 0.32019 0.591192 0.244955 0.320729 530.746 527.441 521.837 518.274 0.507823 1.39105 3.65362 0.876617 124.54 120.42 110.653 109.866 0.153477 0.279374 0.518423 0.25891
1995.625 5.16938 4.36256 2.81372 2.52399 0.0199933 0.0490666 0.0678311 0.0214736 2.70171 2.09013 1.14576 1.15921 0.0273517 0.0188528 0.0767839 0.0467585 311.664 310.927 310.256 310.801 0.231526 0.287913 0.254601 0.166387 3.669 3.553 3.408 3.312 0.01231 0.0139 0.02805 0.0164 272.872 270.834 267.466 267.312 0.223142 0.444683 0.322987 0.252113 531.581 528.801 522.027 518.907 0.849935 2.0686 3.09908 1.64394 125.314 120.951 110.575 110.24 0.141923 0.453075 0.299312 0.114478
1995.708 5.40005 4.52776 3.13559 2.72091 0.0296681 0.0617852 0.0290705 0.0305357 2.62737 2.28767 1.55522 1.18989 0.0426719 0.0345635 0.174423 0.0222351 311.978 310.906 310.429 310.918 0.23277 0.25754 0.327303 0.164788 3.715 3.573 3.396 3.324 0.01806 0.04195 0.08624 0.02557 273.099 271.132 267.402 267.286 0.19913 0.451785 0.27228 0.140183 531.974 529.363 522.014 519.151 0.613765 2.53468 4.93691 2.10384 126.955 121.519 112.56 111.023 0.108115 0.283909 0.47834 0.28837
1995.792 5.69095 4.62703 3.20174 2.85955 0.0164941 0.0532463 0.192119 0.0172708 2.92209 2.40828 1.46202 1.3714 0.0307898 0.0502742 0.174423 0.0223545 312.14 311.284 310.909 310.836 0.196905 0.261527 0.34352 0.220883 3.766 3.592 3.419 3.36 0.01806 0.04195 0.08624 0.02557 273.172 270.655 267.658 267.454 0.0862826 0.0705877 0.276406 0.324344 532.471 529.424 522.766 519.971 1.22395 1.38092 6.90021 2.43882 128.164 121.773 112.904 111.698 0.0598581 0.271598 1.1441 0.255486
1995.875 6.0232 4.9375 3.39632 2.85491 0.0153893 0.0546581 0.306519 0.0217998 3.17907 2.60296 1.62383 1.39782 0.0301639 0.198303 0.275037 0.0676502 312.284 311.95 310.866 310.95 0.232574 0.526798 0.2233 0.250615 3.767 3.672 3.515 3.405 0.01202 0.08389 0.08624 0.02557 273.378 271.142 268.264 267.282 0.143159 0.137521 0.160817 0.155221 533.112 531.048 523.168 520.413 1.08128 5.61398 7.9172 1.67692 129.379 122.221 112.813 112.132 0.181523 0.756106 1.39501 0.148445
1995.958 5.90058 4.93138 3.67232 2.97152 0.0274448 0.0120158 0.288461 0.0367107 3.15685 2.456 1.7616 1.4183 0.032704 0.137403 0.250392 0.0406401 312.173 312.09 311.28 310.931 0.297533 0.353978 0.237891 0.19202 3.776 3.711 3.551 3.442 0.01806 0.08628 0.08624 0.01643 273.081 271.261 268.797 267.018 0.333782 0.359398 0.452594 0.0628136 533.813 531.132 524.561 520.63 1.09928 6.3615 12.6533 1.82206 128.985 123.739 113.473 112.066 0.109189 0.540882 1.36888 0.527781
1996.042 6.05147 5.27905 4.28539 3.09598 0.0348195 0.0401289 0.257167 0.0207736 3.23661 2.89311 2.2618 1.43266 0.0326016 0.167586 0.22946 0.0670943 312.001 311.521 311.675 310.943 0.236432 0.502713 0.281309 0.339139 3.831 3.691 3.596 3.441 0.01806 0.09225 0.08624 0.02557 272.595 271.017 268.193 266.38 0.0703852 0.0721144 0.21162 0.149895 534.324 531.504 526.3 520.892 0.10305 1.28373 0.682543 0.128351 128.575 123.251 116.697 112.211 0.223157 0.350543 0.650157 0.209558
1996.125 6.51155 5.68898 4.47913 3.26284 0.0242087 0.0354252 0.0977409 0.0194648 3.36267 2.98833 2.3748 1.54083 0.0381484 0.17304 0.160077 0.0546536 312.182 312.004 311.938 310.998 0.268944 0.437727 0.165931 0.239557 3.855 3.775 3.588 3.461 0.01806 0.08389 0.08624 0.02361 271.971 271.069 268.058 266.294 0.0580738 0.150692 0.588474 0.0604473 534.342 532.143 527.731 521.84 0.096794 0.747917 0.510074 0.107746 129.529 126.62 117.917 112.009 0.079153 0.889561 0.363798 0.155906
1996.208 6.64653 5.72583 4.29558 3.36535 0.0199391 0.0626114 0.0387606 0.0272837 3.59 2.93222 2.26502 1.68397 0.0406256 0.131786 0.106613 0.0711995 312.567 312.228 311.537 311.15 0.180054 0.525185 0.315447 0.248217 3.862 3.818 3.546 3.444 0.01717 0.08389 0.08624 0.0397 272.212 271.346 268.079 266.479 0.0753236 0.215099 0.44455 0.0560482 534.074 531.894 526.57 522.225 0.117155 0.772222 0.537714 0.112783 129.122 125.549 116.712 112.001 0.146738 0.545993 0.220987 0.219188
1996.292 6.6465 5.52686 3.8531 3.52439 0.0430664 0.0519819 0.0708302 0.0169399 3.79641 2.97973 1.92868 1.83085 0.0370469 0.167719 0.135662 0.0281482 312.597 312.155 311.402 310.915 0.283582 0.541581 0.318699 0.237495 3.879 3.782 3.52 3.465 0.01806 0.08389 0.08624 0.02973 272.025 271.233 268.68 266.763 0.111749 0.128507 0.492165 0.0790599 533.873 531.163 526.199 522.502 0.07985 0.920712 0.813684 0.123303 129.78 123.429 114.08 112.767 0.328234 0.352685 0.760868 0.140121
1996.375 6.73279 5.63223 3.97474 3.71467 0.0549106 0.103216 0.0438577 0.0242078 3.76434 3.19092 2.03673 1.96271 0.0397984 0.198241 0.116282 0.0362979 312.337 312.211 311.136 310.817 0.302632 0.541836 0.308727 0.184367 3.92 3.784 3.592 3.497 0.01502 0.08389 0.08624 0.02361 271.982 270.946 268.513 266.707 0.0520689 0.0964924 0.465593 0.100822 533.83 531.18 526.069 523.24 0.0720819 0.445331 0.324041 0.151494 129.841 123.087 114.259 113.475 0.40064 0.719908 0.517502 0.148948
1996.458 6.81191 6.04495 4.23628 3.87506 0.0265658 0.0727544 0.0581409 0.015599 3.88017 3.44816 2.32413 2.0068 0.0445791 0.134146 0.179268 0.0447774 312.135 312.175 311.164 310.514 0.222999 0.436656 0.253242 0.183137 3.926 3.847 3.625 3.542 0.01458 0.06315 0.06492 0.01925 271.393 270.586 268.415 266.482 0.0813539 0.106337 0.200555 0.0975405 533.627 531.43 526.436 523.396 0.0764914 0.228942 0.463745 0.081109 129.711 124.27 115.69 113.74 0.226577 0.695706 0.234974 0.158423
1996.542 6.90404 6.27678 4.38457 3.9933 0.0107295 0.0838193 0.0436057 0.0247088 4.13037 3.68454 2.44037 2.16262 0.0629345 0.127597 0.227719 0.0456958 312.036 312.012 311.351 310.612 0.220832 0.447703 0.22837 0.182688 3.934 3.87 3.623 3.534 0.02558 0.07968 0.0688 0.01925 271.068 270.252 267.714 266.537 0.0526975 0.143895 0.178382 0.0818238 533.601 531.873 526.152 523.413 0.0731054 0.295345 0.62803 0.151263 129.507 125.652 115.952 113.961 0.0766201 0.626765 0.402812 0.25206
1996.625 7.28057 6.42971 4.52474 4.22706 0.0216801 0.068421 0.0872114 0.0485287 4.30513 3.77337 2.50545 2.2445 0.0384933 0.111441 0.222874 0.0480355 312.045 312.049 311.698 310.839 0.21613 0.290045 0.278691 0.185181 3.936 3.842 3.622 3.557 0.0136 0.07803 0.06492 0.02238 270.839 270.355 268.249 266.766 0.0871274 0.134879 0.24068 0.0908327 534.13 532.82 526.686 523.975 0.241196 0.242454 0.688256 0.0904821 130.797 126.158 116.044 114.87 0.0649978 0.71855 0.366447 0.235584
1996.708 7.87021 6.65393 4.61879 4.39847 0.059538 0.0729815 0.0678311 0.0367167 4.41364 3.81692 2.49032 2.39158 0.0699861 0.168703 0.150197 0.02964 312.102 312.117 311.713 311.095 0.209352 0.287805 0.27456 0.183585 3.97 3.837 3.61 3.584 0.01599 0.06555 0.06492 0.02695 271.136 270.346 268.196 266.576 0.0433308 0.189272 0.740814 0.0373772 535.19 533.682 526.836 524.932 0.113178 0.218718 0.642517 0.0861928 131.934 126.794 116.443 115.798 0.18419 0.480469 0.159447 0.0614613
1996.792 8.06309 6.97209 4.90327 4.48945 0.0913939 0.094473 0.0581409 0.0190555 4.69925 4.11645 2.82266 2.55124 0.041032 0.134336 0.114016 0.0307404 312.216 312.249 311.672 311.202 0.194549 0.287805 0.275959 0.201779 3.989 3.86 3.615 3.634 0.01372 0.0819 0.06492 0.01925 270.823 270.235 267.846 266.221 0.0586153 0.157941 0.371951 0.0362143 536.073 534.18 527.831 525.445 0.0596295 0.266757 0.602897 0.0700611 132.237 128.442 117.517 116.366 0.207453 0.79392 0.240568 0.216255
1996.875 7.84864 7.22414 5.50045 4.72485 0.0628421 0.0921729 0.0484508 0.0439199 4.82177 4.55076 3.20942 2.77237 0.0510193 0.134257 0.0581409 0.0888609 312.313 312.477 312.01 311.553 0.19689 0.297591 0.254995 0.184031 3.991 3.891 3.706 3.633 0.0136 0.07967 0.06492 0.01925 270.622 270.151 267.748 266.319 0.0339412 0.116806 0.177927 0.0369207 536.304 534.574 529.706 526.177 0.0552155 0.45489 0.25186 0.0850826 131.355 129.205 119.244 116.939 0.0580117 0.488069 0.170636 0.111376
1996.958 7.67358 7.52806 5.81273 4.94852 0.0339648 0.10899 0.125972 0.0730262 4.97313 4.91133 3.45078 2.75611 0.0533027 0.285215 0.106592 0.0362208 312.668 312.75 312.622 311.723 0.215756 0.292259 0.273852 0.224744 3.998 3.92 3.786 3.662 0.01493 0.06315 0.06492 0.01925 270.683 270.178 268.301 266.549 0.0298023 0.147929 0.227212 0.0748854 536.37 535.015 531.057 526.752 0.156212 0.459965 0.325702 0.10973 131.423 129.136 120.53 116.924 0.104838 0.678975 0.240568 0.158348
1997.042 8.03944 7.54492 5.93591 4.93271 0.0170749 0.15159 0.140507 0.0368105 5.69541 4.99067 3.47964 2.61372 0.0495091 0.0759941 0.106592 0.0229818 313.044 312.76 312.623 311.502 0.21437 0.291561 0.29402 0.190063 4.025 3.938 3.768 3.681 0.01544 0.09651 0.06492 0.01925 270.696 270.208 267.832 266.369 0.0391913 0.156709 0.0946768 0.0670855 536.396 535.262 531.044 526.878 0.0577035 1.24667 0.267688 0.086671 133.223 128.765 119.118 116.098 0.172376 0.587052 0.819611 0.0932546
1997.125 8.21051 7.56432 5.89518 4.98678 0.0132293 0.129068 0.0821916 0.0102671 6.03181 5.44975 3.72054 2.83725 0.034974 0.369003 0.125734 0.0587851 313.121 312.665 312.547 311.587 0.189252 0.291707 0.275959 0.22164 4.039 3.974 3.746 3.687 0.01393 0.07968 0.06492 0.01925 270.611 270.081 267.395 266.04 0.0589641 0.221765 0.168826 0.0506859 536.351 535.284 530.891 527.176 0.0522771 1.00843 0.409959 0.128359 134.166 129.43 118.349 116.364 0.17544 0.254111 0.710358 0.221153
1997.208 8.53526 7.6495 5.94749 5.2423 0.0194597 0.122352 0.0969016 0.0261194 5.9157 5.60127 3.68006 3.33796 0.0216457 0.251953 0.125123 0.112888 313.186 312.781 312.786 311.992 0.206054 0.287805 0.259913 0.21212 4.065 4.007 3.785 3.671 0.01531 0.06315 0.06492 0.01925 270.461 269.663 267.564 265.947 0.0803904 0.130108 0.0910198 0.044583 536.073 535.183 531.082 527.248 0.0782079 0.690241 1.01364 0.106213 133.653 129.921 119.239 117.016 0.135592 0.384135 0.525943 0.250809
1997.292 8.8069 8.01653 5.8523 5.37439 0.0220913 0.123677 0.0704457 0.0565892 5.88469 5.67232 3.48722 3.61365 0.0363725 0.303528 0.232564 0.0263115 313.351 313.008 312.672 312.152 0.204792 0.292259 0.24004 0.236805 4.13 4.027 3.767 3.708 0.01369 0.07161 0.06492 0.01925 270.354 269.286 267.394 265.831 0.218632 0.147481 0.199223 0.0422055 535.998 534.95 530.981 526.935 0.0879982 0.374037 0.601327 0.163317 133.626 130.507 120.347 117.766 0.134537 0.592171 0.643381 0.340506
1997.375 8.76482 8.50104 5.77198 5.55032 0.0214002 0.181607 0.085925 0.03561 6.20095 5.71991 3.54994 3.49965 0.0683439 0.294556 0.160617 0.0899443 313.409 312.911 312.591 312.071 0.184539 0.295531 0.241041 0.248559 4.183 4.047 3.742 3.75 0.04533 0.06315 0.06589 0.01925 270.234 269.279 267.288 265.817 0.200687 0.0959388 0.244299 0.112707 536.065 535.03 530.306 527.733 0.134097 0.431777 0.560233 0.128079 133.219 131.4 119.778 117.815 0.160775 0.789688 0.503515 0.223435
1997.458 9.06951 8.64337 5.99457 5.81614 0.0314616 0.27538 0.146663 0.0428092 6.82886 5.8958 3.76737 3.6869 0.11138 0.335928 0.19826 0.0523886 313.401 312.843 312.674 312.169 0.210471 0.291155 0.257567 0.242325 4.162 4.046 3.8 3.8 0.01396 0.09512 0.06492 0.01925 270.116 268.926 267.607 265.776 0.0901115 0.110339 0.380678 0.0938946 536.156 534.954 529.908 528.762 0.0733092 0.269514 0.797063 0.125803 134.678 131.134 120.255 118.921 0.161985 0.831512 0.134271 0.178938
1997.542 9.36121 8.43256 6.36047 5.93436 0.058524 0.209985 0.149746 0.0177738 6.98087 6.13104 3.83837 3.91511 0.0769414 0.155086 0.155043 0.055759 313.434 312.951 312.768 312.21 0.176023 0.291155 0.241041 0.23643 4.146 4.06 3.855 3.811 0.01969 0.06555 0.06492 0.01975 269.548 268.645 267.443 265.708 0.0944828 0.0890836 0.12546 0.0746785 536.277 535.549 530.036 528.846 0.0996682 0.312596 1.32559 0.126196 135.309 131.043 120.698 119.277 0.134014 0.890771 0.391623 0.167093
1997.625 9.41356 8.44271 6.43609 5.96593 0.0633556 0.070115 0.0834262 0.0200214 7.15677 6.68105 4.1292 4.30117 0.0618535 0.202226 0.125972 0.0972817 313.473 313.062 312.638 312.291 0.143326 0.282102 0.230587 0.225575 4.156 4.085 3.85 3.809 0.01301 0.06363 0.06492 0.01925 269.052 268.63 266.53 265.688 0.100469 0.128917 0.105895 0.0793429 536.737 536.369 530.73 528.979 0.0923512 0.528006 0.927852 0.129728 135.918 131.166 121.085 119.931 0.210471 1.0637 0.108163 0.0985691
1997.708 9.27855 8.84464 6.42083 6.10802 0.0432099 0.107318 0.0532959 0.0191515 7.13803 6.66275 4.50964 4.40278 0.0839358 0.166625 0.0775213 0.0731217 313.461 313.141 312.675 312.502 0.153751 0.292259 0.257567 0.220362 4.144 4.116 3.857 3.825 0.01145 0.06315 0.0688 0.01925 268.915 268.854 266.122 265.709 0.030715 0.225599 0.14276 0.0923191 537.358 537.73 531.637 530.269 0.185377 0.397149 0.648184 0.189795 135.601 132.485 121.382 119.673 0.169512 0.861069 0.215393 0.304554
1997.792 9.60557 9.05532 6.64758 6.2615 0.0349201 0.0873391 0.0193803 0.0191515 7.66756 7.02484 4.69898 4.55725 0.0630332 0.27339 0.137831 0.108808 313.548 313.356 312.743 312.602 0.192467 0.301891 0.243987 0.217423 4.154 4.114 3.89 3.873 0.0136 0.07162 0.06492 0.01925 268.9 268.903 266.427 265.599 0.0480206 0.166625 0.103272 0.088505 538.507 538.372 532.691 530.805 0.159307 1.00519 0.453704 0.231507 136.209 132.568 121.615 119.585 0.116789 0.70987 0.534286 0.105402
1997.875 9.95373 9.34283 6.76442 6.36575 0.0177729 0.148285 0.0436057 0.0276614 7.85042 7.59913 5.01557 4.63596 0.048634 0.28021 0.188737 0.0525244 313.686 313.523 312.773 312.654 0.201221 0.301891 0.221447 0.186909 4.218 4.148 3.899 3.891 0.01299 0.06315 0.06492 0.0165 269.209 269.073 266.405 265.402 0.0294133 0.129795 0.215915 0.104976 539.402 538.875 532.973 530.581 0.143204 0.780084 0.422987 0.141001 136.808 133.772 120.706 119.951 0.121888 0.847557 0.562259 0.170236
1997.958 10.3259 9.26454 6.76832 6.49978 0.0165525 0.234102 0.0678311 0.0221637 8.27097 7.66545 5.07261 4.74955 0.0492653 0.181113 0.167893 0.147307 313.986 313.709 313.202 312.742 0.191242 0.293357 0.215343 0.231296 4.277 4.159 3.934 3.889 0.0136 0.06604 0.06492 0.01925 269.38 268.843 266.111 265.222 0.100133 0.17979 0.114689 0.115431 539.963 538.496 533.162 530.326 0.159068 0.809134 0.434614 0.159286 138.428 133.442 120.647 121.168 0.116037 1.20907 0.615408 0.306543
1998.042 10.1202 9.27969 6.83617 6.52156 0.0155509 0.238424 0.0447385 0.0209078 8.31538 7.59404 5.31943 4.73287 0.0659756 0.178888 0.251395 0.130094 314.207 313.83 313.282 312.944 0.19128 0.297679 0.270964 0.180551 4.283 4.18 3.968 3.881 0.0136 0.06458 0.06492 0.01653 269.308 268.852 265.684 264.883 0.0779281 0.22092 0.361124 0.165212 539.631 538.553 533.212 530.436 0.126645 0.694653 0.791737 0.18196 138.163 134.234 121.844 121.001 0.0958932 1.13251 0.704921 0.213079
1998.125 9.93369 9.33782 7.04458 6.58666 0.0157443 0.240742 0.0193803 0.0314909 8.3248 7.80372 5.61462 4.97838 0.0370669 0.325225 0.140507 0.0906325 314.525 314.056 313.042 312.814 0.179824 0.310953 0.245906 0.185054 4.278 4.188 3.984 3.904 0.0136 0.06315 0.07171 0.01651 269.305 268.706 265.328 264.591 0.0451707 0.211333 0.101019 0.195561 539.805 538.709 533.011 530.513 0.14237 0.443554 0.461663 0.352704 137.259 134.268 122.805 121.478 0.0754455 1.08597 0.349663 0.291588
1998.208 10.3358 9.69592 7.20456 6.78074 0.0139971 0.14048 0.0799438 0.0179106 8.50185 7.91751 5.66447 5.19078 0.0286016 0.264184 0.28586 0.135352 314.438 314.023 312.637 312.633 0.185128 0.292259 0.256717 0.178615 4.28 4.21 3.947 3.923 0.0136 0.06315 0.06977 0.01726 269.042 268.385 264.652 264.359 0.0661344 0.173963 0.119227 0.105251 539.765 538.896 532.426 530.339 0.181577 0.392267 0.398061 0.303417 137.937 135.227 122.285 122.002 0.0763404 0.787515 0.402812 0.318693
1998.292 10.5407 9.79908 7.30417 6.98819 0.0462579 0.101699 0.101747 0.028657 8.57984 8.00462 5.43937 5.33888 0.0415908 0.142967 0.140507 0.0558219 314.147 313.925 312.79 312.543 0.192599 0.292259 0.262516 0.16905 4.298 4.243 3.967 3.947 0.0136 0.06315 0.06492 0.0186 268.264 267.634 264.331 264.027 0.0417718 0.102024 0.153518 0.155798 539.73 538.72 532.449 530.55 0.0997629 0.400729 0.506484 0.377803 138.567 135.522 122.725 122.466 0.125535 0.419304 0.802827 0.412865
1998.375 10.472 10.1253 7.47864 7.15053 0.0577861 0.0881454 0.0452207 0.0201599 8.48525 8.37225 5.78675 5.52972 0.0315864 0.120203 0.132432 0.177815 314.098 313.972 312.79 312.563 0.192529 0.294447 0.24872 0.170329 4.293 4.296 4.019 3.972 0.01369 0.06315 0.06492 0.01629 267.884 267.4 264.32 263.849 0.0523886 0.109879 0.113674 0.130187 539.882 539.08 532.987 531.015 0.10471 0.270794 0.355938 0.232687 138.206 136.712 123.717 123.005 0.130776 0.269892 0.449434 0.179443
